9383 27072
1274 1334 -928
6582 4206 -834
6345 6524 -838
3970 2585 995
3589 3145 325
7876 3185 624
5309 3993 701
7765 5927 931
5689 8830 -252
7930 7268 860
6922 8534 149
6472 4075 740
7814 114 -860
7147 64 326
4200 4311 334
6257 5565 -969
6052 2548 223
1659 257 -513
4063 4906 554
6884 1245 -713
274 121 -110
6099 3082 -220
8846 8513 455
2236 468 317
6990 2582 -715
8027 7957 -917
5548 3281 93
5949 7770 154
5436 6403 -910
3614 37 206
85 4716 429
5206 4440 15
8961 1956 -990
4315 8436 -467
9378 1866 21
550 8615 231
8152 2437 -924
1694 1981 502
2038 3693 361
4613 3787 -836
4001 3813 513
1054 236 190
4737 7102 485
1127 1086 266
1706 2021 637
5877 6536 96
7984 1271 463
9028 5020 -353
3036 8316 -174
4472 5855 -57
6652 7647 -793
1726 7209 -884
2963 2201 829
6525 1416 -770
8610 188 -820
2468 375 -324
5904 5742 810
3481 1749 600
437 6220 381
4324 2748 -949
1464 3393 819
6385 3559 550
1200 6097 657
6780 2618 97
5651 3282 -631
4246 3583 -100
8049 709 794
3389 9050 -511
3957 4627 -814
4371 8427 952
1606 5682 930
8332 7922 130
4631 2447 138
7495 8680 -380
2629 6665 808
1810 4893 -205
5483 5822 -804
1157 3455 -151
1104 7722 833
5578 3351 988
5035 1215 -484
3282 15 237
2784 8240 -932
7872 8105 131
2313 5808 436
844 5967 150
6615 7445 -162
6937 1564 -162
4499 7021 475
7518 5964 -249
4201 3888 -643
2112 8976 755
226 2002 -856
7384 5784 -227
2241 1707 103
4825 3297 892
4390 2493 -398
8164 6602 488
2039 1775 -304
4247 6832 683
6435 7894 -312
6120 2174 -756
8704 7592 208
1714 5513 -725
8851 6397 834
182 8564 106
5993 6664 288
2014 6066 151
3905 4905 975
2383 4135 -908
3066 3271 625
5613 4385 875
1242 7134 595
8496 7384 -411
791 3231 -130
1551 6486 373
7125 5711 -971
4120 6126 -851
2300 4586 242
3119 5653 193
3370 7332 237
5812 8337 142
7737 6662 -779
7834 8319 -853
4832 7451 -397
5055 3366 -465
3115 1952 -474
8386 7023 392
2808 1753 -594
954 6937 286
5153 3465 811
7655 3122 -977
7192 2546 -119
4331 48 -921
2851 574 -532
2125 9052 549
184 6867 799
2054 3288 -746
8949 3480 120
1902 6379 -52
5712 103 269
4952 4490 -829
302 6903 -60
3468 933 806
7363 7091 948
5460 5710 -119
5170 8718 147
3178 8834 39
8103 2835 655
3512 9043 -446
4593 683 -591
7309 822 907
6216 8164 -9
6142 1845 234
2433 5462 -542
7995 7054 -231
3607 76 681
2873 4625 -194
4619 7239 92
8259 2180 492
6201 7575 -517
7597 6940 -49
4795 9275 -318
8931 3029 -265
6899 8998 703
1217 674 568
4471 3092 -218
9287 243 638
4175 5401 233
850 6402 990
1667 6555 -920
2822 1290 804
5995 8973 -723
4387 4257 597
4749 7160 -551
196 8522 683
7910 3485 -597
9206 9377 957
582 338 994
2781 3293 -739
1010 4706 737
3619 8248 300
8566 5798 636
2235 5260 -566
2922 3187 952
4526 4642 -511
5344 953 348
3812 7493 435
6582 7169 354
2201 5964 10
101 298 -267
8256 7236 46
5958 4478 -706
3052 6567 -882
3742 5741 -217
823 352 228
4519 6792 -437
7455 6259 115
1535 139 883
7991 9091 254
327 3090 325
4316 421 -551
926 171 -146
4004 5714 812
6934 5681 -883
8056 1356 -891
4441 1202 939
6060 5502 395
6441 3870 -164
3523 9337 953
5708 3813 464
5844 6680 126
4578 7251 431
7864 4348 67
5251 3477 503
8192 8198 724
9120 1531 158
9239 5599 -959
7557 2584 511
8214 2807 -693
422 8131 -274
7743 4366 -432
6357 1144 -634
6592 2822 893
7121 4680 -494
5260 3775 -148
1544 2853 -953
5204 2782 33
3681 534 218
269 4778 740
2016 9143 -355
6509 1214 237
3224 5879 260
1428 6852 -938
7374 7431 -540
1595 1675 -4
6716 5957 323
2706 4964 -217
3835 3437 679
8664 2307 -850
1927 2113 141
9106 7033 -3
4682 968 367
3165 1361 458
7934 7528 -164
4120 7384 -476
7007 4084 -853
7896 403 464
3448 7314 989
3075 3100 -44
1760 3905 -82
240 5259 491
6819 4843 90
7444 6700 246
4717 2572 292
3515 7821 -623
102 7325 -448
1959 1132 -545
6959 3266 726
5903 6023 556
8141 2948 -403
735 4074 323
1479 6879 -875
7991 5324 -641
5035 4100 21
249 7149 538
6354 3431 -511
2778 3631 127
2050 8946 993
4700 1329 503
3675 4371 272
3263 7185 105
137 8068 366
676 8011 881
7475 3177 982
6279 9103 -740
9295 3006 673
5127 3263 -120
9065 4530 279
8215 6598 978
5145 5900 908
2104 5404 -670
8087 4810 790
3056 4313 949
6486 2370 -176
7828 5917 -735
7068 16 -324
624 8895 490
3151 5940 71
3649 9242 565
4262 3221 670
3763 250 -394
5391 6472 -330
5100 8692 245
3094 7138 -506
893 7988 -720
7127 2458 -65
8284 390 -453
4257 2264 -17
5536 5459 -520
1667 1988 883
985 2157 -174
1887 8716 540
6309 3924 -203
3139 4960 -791
6305 2780 486
9130 8526 155
8776 1559 -176
4390 6474 -429
1407 755 111
6105 583 289
6786 7734 -592
1974 5075 -762
5458 3518 764
372 419 -50
8136 4872 348
1698 1815 3
3225 1443 -408
7237 1871 -675
7719 6244 23
1658 3567 -260
2615 4216 494
4988 6039 939
3044 6766 -158
4516 1095 287
5428 8171 871
5643 4669 -614
7836 2448 -795
2894 5709 795
4622 7158 -496
3247 3230 677
5432 1979 908
299 472 -149
3147 1419 -525
7349 4355 -554
9120 8559 -27
3527 8827 588
4237 7325 36
8207 7723 -943
4072 8727 -363
5099 1501 837
3038 3355 -472
4826 3493 -4
4224 7460 670
6419 5571 -499
5688 1154 -190
166 4359 518
7956 6292 -89
6995 7786 -689
4789 2600 872
8685 915 278
2433 5357 -914
8944 7886 978
6506 7998 -207
1865 6519 -79
2151 391 -423
5980 104 -240
5135 9331 -77
8097 8510 243
684 2686 -993
1771 354 -795
732 32 -291
1211 4272 796
8605 2961 916
1358 2628 818
537 4339 -717
8694 9336 -966
4156 2376 -467
913 8080 108
2555 1180 41
3936 3704 -901
6214 739 -6
5871 6101 -486
4492 2630 -683
4553 8481 754
7404 1454 -178
8833 4907 -509
4903 621 -443
9007 8484 -287
4099 2815 742
2409 8219 537
3730 9110 -509
3783 6859 466
4735 587 712
2199 2285 659
5246 1550 408
6537 2351 531
2962 8414 -750
6360 1910 194
7353 2251 -588
6939 7917 -287
1713 1390 -747
4346 5669 625
6987 8231 75
5933 7129 -624
3802 6880 -352
1714 35 705
8217 7769 -467
2974 4181 -371
724 8824 435
9381 8201 -287
8444 4517 -798
7189 9009 301
4031 904 641
6228 67 -956
490 5125 651
5884 8914 730
9113 7578 -773
7684 7401 -680
8188 1571 -736
2799 5103 431
1396 7387 -957
7890 4050 103
7088 7569 456
118 5686 541
2937 4007 -668
5354 9148 682
4457 6695 73
6324 3242 604
7078 7178 -592
966 7488 719
6096 8313 -563
5645 4423 672
7768 9009 370
5516 5623 -300
1768 8140 -127
8886 4269 410
1033 6682 662
8681 9159 646
8007 9360 -589
379 6444 -297
851 5089 -475
6286 2048 -816
8201 3289 -607
4134 6264 -585
5063 7926 -55
469 4332 -251
6920 6694 -974
7177 294 -670
6014 8799 894
8508 2232 -134
133 9326 107
6533 7901 -477
8458 7693 -533
1697 4046 251
6404 6284 801
283 4368 -297
959 1240 -790
555 1170 -332
1383 6384 928
4288 7187 -903
268 1918 -344
8855 7103 329
7908 8648 -186
8869 4397 -879
1298 3684 -954
6221 5374 -270
324 3463 -334
2837 7850 -847
2630 3190 297
2912 1796 -613
3921 2842 630
4293 7458 -999
3118 6742 712
5295 2627 -39
2302 3799 759
2034 4020 911
4736 7233 -712
7271 4534 -58
3131 1305 -496
1456 2652 140
1395 5773 -362
7058 3645 -311
7108 6640 -230
2140 4720 -420
4970 8412 598
8295 6557 -805
981 2532 -41
8835 197 797
5262 1379 -342
332 6213 -837
5139 2517 757
7810 6460 -692
5736 1778 636
716 2749 -52
2526 7250 -247
1569 4075 -686
2486 3885 -542
8616 8428 -98
8904 2859 -247
4771 2685 -362
6652 7983 325
1414 1844 545
5161 7655 -664
1280 2710 -986
9382 364 -153
4887 4703 -26
4830 1687 -635
1239 5431 935
2098 1373 503
8616 930 761
8812 2479 -439
4626 285 880
1553 2188 -813
7458 9282 -329
6464 7668 104
955 1460 758
2346 2883 674
3689 8921 -465
8422 1749 -443
2869 3669 -863
70 776 182
6481 2349 -328
7857 7404 -380
1005 592 775
4548 3323 0
3674 5664 -323
1014 7986 686
6857 3358 -160
4063 8717 13
2796 6602 452
6427 4747 -73
3565 6349 501
5828 8572 308
4731 8097 -415
3912 5751 -170
2878 2986 189
385 2006 908
7903 5487 807
9106 7292 -539
4724 3102 142
1184 9235 39
4927 6743 -647
1972 3723 -521
6973 3715 827
4362 6007 268
8095 7529 -909
7030 8317 -645
191 7424 675
8621 5226 699
2909 840 576
6371 7012 938
1271 4265 594
2917 8924 -350
2972 8354 -206
1155 4313 629
6529 5548 234
2404 1615 858
6422 474 -575
3247 4041 338
5005 6494 413
7443 9260 23
8238 9182 -652
393 525 -965
1769 402 -34
4653 1341 827
26 5279 -668
4768 1769 24
6562 2402 940
3349 6832 926
2445 3753 -915
2028 3412 629
8438 4018 -79
799 3564 -830
9099 814 -430
7909 2828 840
1881 7681 330
7176 9273 554
1776 9327 -216
4346 5841 -253
5278 634 932
3133 4760 978
6570 2461 -751
6415 2003 60
4890 6665 673
1120 7690 -281
1628 2998 -249
9281 2643 994
4979 5418 -112
5184 3404 53
716 1965 -990
2372 8447 -904
6149 5367 158
784 3078 657
197 9313 -470
2474 1393 -858
5385 8313 524
3369 8060 -3
1032 5456 -203
8318 8026 410
6163 7707 41
4760 8405 933
7190 1260 -88
821 8777 516
2164 3781 -19
2154 495 49
7483 4566 265
5023 6985 506
9078 6054 -55
1049 430 203
2822 10 -783
1439 6240 -991
80 375 -734
7594 8186 -143
6096 6464 -462
948 5387 444
5094 2234 410
3814 2348 -512
874 2991 -421
650 1392 446
12 3098 -462
5751 8392 78
8186 7986 110
6763 6089 -417
3316 7171 -872
7654 6774 830
6865 1484 -439
4074 293 -375
8856 1129 456
3770 2708 -820
2206 2563 301
799 464 -326
2015 9153 -635
6641 2624 545
5966 8682 405
7352 3763 -814
4154 5080 -553
3917 4352 262
1019 5814 120
7052 6641 -879
6830 5655 -864
3865 1948 403
3194 2958 309
4684 6921 378
2946 1914 598
2239 1896 950
6733 5500 867
2246 3759 -993
733 653 -428
4556 2008 -850
2046 2076 159
6577 1581 937
914 3604 -177
5600 62 289
4944 453 481
2188 8369 -306
1225 1874 89
8637 3152 729
1180 8898 -929
7125 8604 127
2713 4921 385
6906 2070 -773
3477 785 675
6893 3463 -493
6710 7333 -395
2371 5888 828
6514 3021 -145
9190 14 -168
1707 4579 553
9366 5008 -984
778 900 -648
6153 1972 743
5167 8022 -505
6830 142 -984
1255 6416 -259
4847 7492 -508
369 3281 240
6510 7569 -509
128 4936 748
6792 8896 -19
126 3515 676
2858 4856 -425
6747 2802 -526
1908 8141 503
6720 2240 -750
8401 3566 -364
735 4161 -23
5040 2013 899
8397 1237 -955
4781 8035 -502
4077 2061 46
1926 7669 -489
1448 6174 -405
9238 5638 54
5702 8990 733
7764 1575 -868
7851 4604 -293
1825 3880 -657
859 1124 -120
4384 8173 -815
1059 8355 479
1796 4983 744
7638 7774 -780
8361 5248 13
105 4997 -242
5504 3848 712
3949 8316 236
4418 7152 -329
8751 2844 147
7955 1466 -28
483 4226 -687
979 6476 957
4368 1502 979
5465 4388 -776
7438 1274 953
9303 8965 205
7359 583 -944
330 5147 323
9253 1596 413
5577 453 -106
8221 8035 113
488 6700 -793
282 5450 946
5547 2588 -620
7757 5513 689
2295 3860 144
1644 8786 484
1862 257 -470
4701 1976 -958
8029 1855 53
3629 4868 -469
5127 753 -250
1830 5903 404
8665 6191 -882
701 4478 -20
2488 117 318
3996 4996 191
397 6540 180
8458 5314 743
1254 3950 849
5669 7683 586
4623 8817 791
3827 5424 -612
7514 1956 -101
4600 1636 -208
3380 1992 764
1879 383 -401
3137 5442 349
6805 266 -618
683 1539 687
3561 2570 174
359 1547 609
9133 7707 386
8893 3780 -491
8597 5045 554
8555 1481 193
5943 6840 -943
2509 6582 -311
6839 4796 842
7866 3118 -233
3944 1923 -139
2211 2875 -342
1892 5151 80
1243 3613 -869
3040 930 -705
9369 5535 382
1948 5453 -388
2547 8365 -287
3762 3018 -373
2165 3679 -79
1406 5909 -700
6394 4633 331
1347 2935 -108
5848 3710 -798
5887 4299 -144
8041 6148 -120
2767 1822 -166
9227 4737 324
9368 887 823
1667 8507 -335
5658 8743 820
5954 7676 28
265 8266 195
3988 3353 -980
5682 2267 839
8245 6886 506
5503 5869 -90
7251 4050 -736
8671 8314 -402
7128 4563 -963
6597 1965 -19
1199 5951 597
3170 146 150
8676 3884 -290
8043 5715 -473
1359 6178 480
1051 4603 -347
8331 230 -690
1838 8228 200
8311 5209 -198
2453 6259 -519
7047 3731 -410
5912 2998 75
6881 237 606
6807 1348 -486
7274 2388 861
8093 3748 891
4596 967 -950
811 2189 -123
4222 1378 843
866 3462 -569
6744 428 903
8497 5883 -637
2134 7718 696
4351 7186 44
8393 3399 683
9063 1921 527
7699 817 392
2309 4154 928
4989 6576 822
8844 4714 926
6285 966 -880
8307 2486 973
5540 7079 837
9308 6120 937
2458 7819 522
1380 895 -578
4983 4075 193
870 370 957
8647 1817 -680
5411 7868 225
5952 2163 414
8950 6178 -299
2608 8322 -966
2097 4237 -930
6717 6235 -983
8466 2029 -457
2674 4407 222
9084 5218 966
7463 6589 417
5531 791 158
5943 2588 386
2394 6161 289
4380 1291 680
6978 4911 -419
8754 424 -352
7459 8772 -932
6255 5514 867
5867 4163 -402
2485 5731 159
3034 2159 -399
4736 8101 -366
636 3387 -339
9206 4721 655
7744 8497 -298
5901 8340 889
7123 2805 -868
6808 8461 -377
3248 6644 -229
7419 1647 898
8960 7825 -733
6742 2441 940
1370 2805 -9
9014 6298 439
8036 9290 -736
256 8540 -674
5661 1058 648
3845 974 -310
6697 6186 690
6069 7229 -127
2414 8253 -683
5845 7497 -494
270 880 305
6232 7919 168
3202 3201 -390
1952 4909 669
5090 6586 -350
8702 4462 -397
7766 4627 -882
3654 5003 194
1634 8880 -259
7195 5928 -964
4119 4028 -137
9083 8241 -809
5834 4768 -862
1860 6467 37
7393 8145 184
9345 3464 -335
6656 5042 -467
4202 6034 -383
2720 364 954
1885 8674 700
5072 1221 112
1071 3576 198
5714 3728 795
7416 5141 80
4362 673 790
5111 3533 -103
6482 9089 312
3878 8782 543
3829 8593 547
2486 3464 -575
8675 704 808
4556 3461 396
6852 1870 -864
6640 4056 -127
2994 3002 768
8409 8660 599
2983 115 -190
679 7127 541
5058 6936 623
9005 2918 436
975 4911 609
7815 2127 302
4724 4537 -328
4487 1383 -164
3790 8349 -810
7003 1457 -349
8453 2970 -682
7910 366 -489
1737 3706 -577
8560 5476 49
386 3506 518
5247 6323 87
2656 5579 -318
6574 2012 -813
4316 1387 -96
7231 5132 -715
1148 4857 438
986 767 -65
8662 5432 -892
758 7464 -752
5844 8285 -105
4650 1323 182
5759 2338 -446
3541 1685 26
7648 3277 29
4975 6700 927
9373 2191 -959
1477 1598 -131
8872 3822 -985
3042 6520 418
5216 8059 221
1697 158 279
719 448 479
405 2840 264
6206 7016 761
8862 4998 -705
162 2536 -145
2011 5232 599
4636 1139 655
9252 381 -417
7046 2006 -822
1939 4684 52
1525 2901 801
545 6018 -362
3041 5571 150
2307 673 761
8281 2271 -810
1366 288 -398
9033 5664 828
2179 4995 -148
7908 3685 -919
7042 888 -53
4731 5745 443
7675 6001 -856
2193 4142 134
1093 7704 -551
335 6587 216
3567 4313 -44
2383 8263 -502
3019 4140 -370
2724 7506 744
3840 3777 -444
989 7342 -698
7524 1772 234
373 3985 254
3638 1402 -856
3836 3665 -961
8413 5829 147
1689 4905 927
6687 1269 -792
8639 4998 321
6882 1264 668
310 1139 -585
8353 1043 -301
1585 7867 23
4602 1483 -255
5695 4273 41
437 1431 -915
6266 211 993
3538 3570 497
2885 4305 890
4639 4125 -150
3952 1605 -390
1674 8017 -933
7080 7449 -533
5497 423 -527
3200 491 945
5200 1157 328
3473 3858 -712
7491 8389 -129
5030 2355 672
8305 6683 -398
2494 2519 736
8570 9112 -794
7926 2530 -274
2970 6204 -854
3278 5529 302
386 4527 11
7332 1515 590
4714 7378 121
425 82 310
2731 5701 -993
7362 4770 -894
6729 2314 534
7814 7743 -63
7481 6254 938
5441 1818 -109
304 7026 -168
6763 6860 395
3133 2864 638
3353 3506 -153
3254 5987 813
4885 3551 811
2183 9119 11
3398 7404 333
8946 4513 -872
4940 4422 960
7974 4185 215
992 3229 -731
594 2147 657
5874 3950 -899
6710 8737 93
4219 8051 549
5983 2782 799
6200 2531 84
7247 4866 871
5078 1487 674
8751 8314 572
1493 3707 -434
927 5805 262
304 8726 416
7973 2332 -143
5401 1338 -150
2428 8102 -140
1194 5430 527
2729 7316 728
256 1096 -365
2239 8777 -610
2424 2621 -58
7731 3389 -886
7809 3330 -706
8375 3495 294
286 3547 494
7141 7671 -35
2988 2357 -540
4827 3753 688
9268 1259 -294
5305 1366 408
4264 1309 -337
2187 6734 0
3946 1518 861
377 1593 991
8925 4435 825
1939 6667 664
3815 5891 720
2332 5645 -590
4803 39 692
1067 4273 -760
351 2546 319
938 4340 -559
4183 6950 297
5073 5038 758
4406 8643 817
1817 4001 -471
2692 7406 555
9144 4441 -259
3166 2228 740
4603 7458 -187
1787 3748 284
3759 4087 -266
5881 3364 638
4713 368 -599
4943 5841 -822
2799 908 658
6919 8648 -667
4222 2362 463
151 5888 552
568 3791 -171
63 1606 549
6673 3428 -97
8480 7509 634
5133 4952 -577
4118 2584 178
4404 4204 605
3055 4105 558
7648 6970 -147
8787 2568 -626
8080 6622 341
2179 9125 483
7120 4476 -768
7910 9247 12
8273 4709 592
2171 8932 951
8999 549 791
6088 368 812
1669 9192 561
2254 4462 714
3270 4927 730
5229 2241 -11
5250 5300 -899
3481 6907 140
2727 7399 -539
5930 6148 314
8057 3462 916
8647 5146 394
3838 7921 597
8461 5020 -381
3277 9175 -801
3707 3664 -760
5474 7451 896
9084 1289 445
4637 4476 734
8264 2426 -758
7093 796 384
9090 1218 -739
7505 7823 -418
6561 6093 -169
8567 2986 102
4104 5085 713
7981 6290 838
8617 2441 379
2382 2126 -673
7644 2524 -285
481 1244 -267
6813 7199 -51
6793 2830 818
6843 9108 505
8769 6312 -879
1980 8607 -278
8050 926 523
3210 7484 -181
5881 8233 558
9229 3136 -117
2829 8612 211
7339 1368 -603
248 7167 661
4592 6186 -401
3887 8358 232
4859 2766 254
4456 9202 455
7795 3127 -351
3153 9186 609
3757 1528 339
8591 5002 -890
4933 4543 -15
5630 4482 683
7966 266 -916
8514 527 -91
8103 3941 -881
5629 5347 -60
1015 4017 -213
1083 1670 532
3334 7854 674
4039 7390 327
7744 8534 -860
7159 3936 296
353 765 815
8760 1757 173
8087 6294 -379
5130 8832 -356
2389 106 -541
4183 8354 388
7132 5511 364
2798 1389 965
192 331 178
648 4255 265
3699 9257 146
7046 3751 432
2408 4093 721
8641 669 242
460 4399 -153
429 394 -434
8402 2327 294
1828 93 699
1502 7458 -352
7723 2159 150
4812 7021 -397
2591 1349 -583
5445 8898 473
5443 3627 -99
3998 156 -138
2811 2499 94
7289 3576 -906
2983 4495 572
4092 3153 167
270 6277 -372
7091 7849 -570
3821 7331 -944
562 7940 205
7059 2312 -412
1842 7296 202
4115 3613 -923
5406 3746 752
7768 288 -741
7696 6532 -793
4928 6492 736
485 295 -413
817 2883 851
4078 3955 113
1358 4255 467
717 4454 414
1071 2883 -875
6245 6753 651
489 622 -247
3158 7191 67
247 6228 516
1871 9335 440
1567 1897 308
5058 8901 129
4059 6061 -448
2567 3686 741
1120 96 20
120 6463 -744
5221 8295 -366
2850 6299 31
8959 9276 401
4439 2573 503
605 1566 294
6065 7833 8
2944 2717 981
1123 8232 967
2845 7550 -496
2111 4006 819
201 7663 -277
1533 1677 -414
8344 4756 313
2983 2270 781
3688 8740 500
8676 45 418
5866 9117 163
8001 3922 -789
4505 1848 874
7833 559 -913
5938 8324 -501
1414 1093 478
5007 2962 184
5688 4081 181
762 1149 667
803 8024 391
8837 9140 -897
3207 830 -96
7573 495 -361
5688 1165 -227
7304 9216 -168
6838 4207 -178
5866 8307 444
997 5375 773
3719 3149 629
6789 669 312
8618 430 -536
6373 505 -165
4472 7570 -367
1792 3792 445
5519 6924 969
8162 6775 -877
2840 8154 94
3298 2587 354
485 7619 -675
1710 959 886
3128 4224 -409
555 3429 -940
2264 5964 -170
1091 933 -758
530 4293 93
4957 3571 -127
514 2828 663
5536 741 398
8536 1181 -420
9172 5912 -84
3363 4514 -424
9319 3383 465
1992 7013 -192
170 8091 897
1031 7556 -99
5087 9202 -436
4807 4769 -326
8661 4606 0
3959 1824 -669
7482 7723 -54
7212 7902 248
7531 6266 -398
2733 3935 -424
5459 2341 477
700 4337 -257
7376 6179 -654
8057 603 670
699 7656 -731
7170 5887 49
4525 6019 -208
2463 1196 -161
4809 4073 757
7277 8054 0
822 4236 -36
2213 9324 688
8049 7029 -368
8836 2157 -180
6188 776 564
4460 5622 170
4902 2166 -591
7201 7838 -4
997 8795 820
6107 5294 -716
2348 7974 -978
4634 295 197
6612 4661 -37
1966 7807 94
1835 8388 -980
6473 3892 -607
4343 2155 -301
5759 2816 688
5910 7990 82
2987 5965 246
3140 3207 751
4724 7487 216
6970 900 -1000
1821 1702 -977
1830 4368 -755
4487 3247 -260
2269 7820 38
1384 774 238
9382 7533 580
5588 2066 -894
1110 3241 -13
6487 4889 -965
1174 6700 168
9098 699 -987
2167 6241 119
7025 5463 644
3605 1760 -462
6189 3218 103
3962 9061 -95
6019 1376 -762
4435 4823 881
8254 3743 357
7481 7056 645
5385 3561 -616
6463 3878 -825
7239 2770 -307
74 3212 -157
3423 5126 -605
527 4589 209
7770 7990 173
7591 5270 -781
8334 293 -638
8181 8030 -529
4430 3938 -532
1488 3568 -371
3476 823 -140
3312 8503 -827
4175 6340 -435
5822 1843 -839
614 5279 168
4184 3937 291
4608 8214 327
5710 2713 -610
504 4830 -583
3765 2288 -665
1861 8468 364
5474 655 -379
4097 5766 -698
2330 3812 697
6599 2800 -125
9252 3252 -558
8521 3127 359
6833 1385 848
5831 7465 -939
7018 510 -233
5771 6111 -87
4656 3651 407
4216 3558 958
8960 2410 -621
4640 4929 -634
3095 6727 405
7789 677 -168
5942 1001 -550
9098 2552 -246
796 8317 700
8269 9172 -829
9206 1170 -601
2886 4287 -861
3160 1393 212
321 4581 388
4618 3235 -811
9191 6705 730
8126 4664 -833
1698 1363 -783
5372 7721 147
8702 4744 991
846 1743 -921
6939 2893 570
6854 347 -313
4614 8885 943
2105 3935 199
454 2369 -843
6048 6707 363
8603 6062 633
3938 8703 -847
7195 4598 -666
350 4098 -898
7976 7977 483
7510 7284 244
1519 7576 -4
1698 409 885
7917 9208 306
6156 4562 640
6687 1605 -803
8721 1194 -713
1898 2690 -499
208 1632 -30
6357 6479 -840
4766 5684 563
247 1330 977
820 5687 788
8125 4251 -499
3284 6987 591
7736 3843 -838
5153 3792 -57
2461 4122 531
9157 8771 607
652 3808 342
814 8007 -778
5131 2330 282
7430 5686 748
9327 1503 -825
8014 6695 478
2730 2037 -131
6096 5637 487
6218 5345 -778
4738 291 -634
4077 505 -334
6452 2017 586
2977 627 987
3184 5286 -906
55 386 322
2279 5660 -605
4680 5404 752
1931 4252 -114
1011 1792 79
3343 3060 -165
5171 1587 -120
9310 4275 533
4432 5560 -722
3762 887 -557
8060 7399 559
584 7845 135
5937 17 239
4697 3016 -461
3807 1136 980
4474 5437 -597
2611 748 4
9332 3067 -646
4798 5493 565
7985 8672 -126
9306 2926 -56
5793 4600 -172
9180 5064 727
3116 8129 -635
5824 211 623
3097 7230 -510
4051 15 946
979 1886 986
7012 7982 220
2764 7456 -573
9302 7948 931
3962 7891 -456
5669 8101 814
3796 49 976
850 7968 -808
367 4128 -136
5518 8675 295
2107 8809 928
2560 5835 -48
4686 7974 771
7765 5738 -214
3316 4350 836
7575 6481 984
188 6887 -528
779 452 113
7339 5583 341
4636 964 -528
1305 4271 -50
4576 1418 171
1412 336 -197
2434 6994 645
2561 3622 15
9152 2495 -942
1286 4548 102
1503 1281 400
9166 15 -623
5115 912 748
9058 1655 -678
2078 1204 91
4151 8617 -426
