17
1000 878
757 229 318
46 449 468
480 468 959
618 711 889
72 283 -86
778 607 -890
731 704 493
781 240 -932
809 330 903
59 249 -403
447 679 740
259 750 818
371 297 -643
501 112 -40
41 730 608
91 52 547
819 394 -36
650 787 -151
128 439 -774
829 818 986
574 585 730
496 576 153
339 533 879
579 833 517
366 568 -913
329 337 -295
538 667 26
62 669 -230
703 606 231
594 120 -729
374 141 -420
534 384 344
602 237 348
221 568 923
812 423 737
308 598 -136
281 229 233
41 513 -279
167 558 -831
72 346 -893
319 503 199
718 156 -800
244 243 674
90 320 156
293 629 639
489 678 869
53 169 -475
551 743 -666
123 146 -910
473 355 -720
28 576 997
206 658 -790
397 486 -732
64 631 148
201 335 -531
792 451 -678
349 840 320
584 271 522
542 248 -621
139 509 -375
494 343 51
50 573 183
137 691 115
731 499 102
421 180 -844
660 482 -376
611 567 -539
376 633 -785
207 365 -734
463 493 526
751 270 -827
665 529 -489
70 289 -722
120 403 121
207 630 -958
152 672 856
256 387 -743
286 743 -640
316 45 652
609 197 526
67 331 -431
819 562 -275
802 602 414
521 89 -243
825 4 596
522 73 -740
292 58 -755
338 310 -48
143 176 -655
92 509 972
782 132 -60
227 774 357
81 718 -407
238 281 -559
409 496 -176
228 433 -931
89 570 959
464 142 -885
742 239 -493
811 202 -706
390 320 227
527 639 712
774 308 -517
185 143 -17
834 155 42
78 788 -89
514 652 723
618 128 642
276 790 125
543 343 -121
666 789 -598
782 662 -932
544 120 -503
79 482 838
568 231 118
218 521 -663
787 223 712
128 726 -450
751 349 -833
555 71 -21
596 240 187
186 727 820
409 434 821
464 264 207
181 684 -543
136 24 -630
699 354 755
372 809 -53
411 822 204
448 629 484
268 186 -413
42 75 793
240 472 -940
50 121 115
373 17 -598
515 210 -365
711 800 -268
664 745 883
208 591 -800
147 223 326
821 798 -502
413 349 -940
826 138 407
674 293 -256
58 764 284
111 447 -838
506 283 -322
185 164 -570
400 393 -595
797 699 337
445 164 -454
245 9 106
182 723 34
765 595 563
475 21 -557
672 45 831
40 275 368
479 819 935
140 333 272
642 789 -308
367 428 -624
563 172 -943
4 186 512
497 452 -839
663 646 660
138 425 649
834 297 -630
461 742 -261
713 123 957
91 35 -104
96 591 942
199 56 466
230 192 393
802 248 956
375 398 578
194 669 -959
484 698 49
325 552 557
762 249 916
83 2 26
464 148 -316
260 145 345
773 269 -183
4 616 -308
27 734 72
428 40 -378
771 260 -553
780 117 -948
139 315 -941
518 505 715
648 55 38
826 786 733
471 230 54
692 382 120
166 158 -948
823 379 -301
679 417 912
832 657 -198
580 658 885
378 522 716
549 151 -301
449 506 916
753 171 -921
604 655 637
176 728 295
622 34 891
426 474 889
428 224 -523
86 597 -385
141 125 903
93 432 -395
119 260 714
415 636 -175
566 65 701
583 298 135
86 72 606
701 63 349
574 436 908
484 416 -109
679 389 -64
522 408 264
722 63 -941
578 514 947
835 765 452
366 566 -946
453 484 -715
330 386 -912
616 716 -598
235 200 -798
21 623 -239
251 24 29
124 780 740
4 405 658
601 809 448
243 539 377
604 479 381
318 103 -556
701 92 151
220 80 177
376 653 184
319 272 -529
5 717 -133
78 101 -855
445 626 108
723 550 993
463 592 -553
420 490 583
360 593 -655
691 64 790
209 139 34
207 104 990
814 306 -19
160 315 -652
695 82 969
447 39 -897
762 40 -728
602 481 -934
462 453 393
767 280 245
581 173 137
54 699 389
770 672 -31
733 405 -605
311 666 71
807 48 -380
414 13 -479
161 545 31
410 336 366
503 659 -429
476 369 -714
101 76 -773
424 395 -862
6 71 727
233 618 -289
689 777 -828
693 472 82
549 690 -395
490 342 119
830 403 -257
298 10 -513
735 797 163
513 615 238
810 7 207
183 540 222
827 648 758
816 775 927
551 541 -729
349 416 -579
31 715 -938
139 306 -472
249 483 24
59 125 123
690 49 504
790 677 -901
431 2 -76
262 829 111
316 841 164
738 783 -553
837 138 697
165 648 429
814 5 556
657 750 309
50 605 346
80 552 -672
197 446 -306
554 520 544
271 59 -97
254 568 -624
494 53 -783
514 61 -916
353 591 -746
504 443 -103
443 560 738
613 80 505
503 745 -498
639 346 -569
570 90 571
669 409 522
14 525 815
28 567 -242
236 58 -466
611 818 -997
756 549 -98
723 64 -299
104 821 197
490 20 670
531 482 -90
161 394 946
218 805 -720
504 663 -714
631 225 727
158 561 -213
116 397 -975
309 838 48
590 730 -688
152 723 972
613 424 -309
787 107 641
717 498 -301
515 453 219
821 258 384
703 309 -476
760 174 -316
220 79 418
749 262 -433
590 687 -862
255 349 -894
181 587 -643
113 717 488
136 684 851
17 810 -741
347 42 -965
670 240 -687
270 631 1000
119 379 593
670 719 703
111 822 584
621 697 653
502 398 -712
388 542 635
56 306 158
338 249 714
577 41 808
370 607 -142
177 386 -455
115 232 270
602 697 -797
520 280 958
227 814 522
827 325 803
687 433 -91
391 327 308
33 491 219
62 61 -885
626 795 836
673 829 482
7 228 516
147 523 -720
742 310 801
431 821 480
110 256 455
397 639 637
247 506 -832
112 775 -757
230 639 -664
804 647 401
689 339 89
80 674 -190
612 520 -878
15 713 615
12 223 -719
436 309 -591
705 56 -995
271 387 881
269 554 691
116 135 599
781 577 978
312 217 163
755 509 176
466 198 95
773 599 -664
743 520 605
745 88 790
54 707 692
392 514 -313
519 736 862
151 193 460
161 202 -802
529 149 -680
218 164 283
108 443 -649
59 37 660
780 654 -537
732 166 -335
123 107 -774
518 247 -66
347 507 920
715 187 -287
121 414 211
3 651 343
299 681 -306
838 83 -336
761 13 -368
269 830 84
608 743 -955
294 222 257
228 435 -484
2 646 -169
78 66 -688
770 536 -597
141 585 -64
197 106 752
814 210 -732
284 601 -422
342 658 -385
653 291 493
14 802 799
45 39 -743
822 589 -439
42 134 -763
764 611 -895
137 141 160
424 287 -966
608 48 469
675 80 -400
166 717 337
434 531 722
235 625 -413
415 773 460
636 451 -385
454 133 -863
293 254 485
401 48 78
394 208 414
656 544 389
569 410 -975
171 285 105
102 329 -492
692 806 824
401 246 -693
32 51 -689
229 307 -913
383 273 540
290 515 122
41 635 451
5 690 -490
346 226 -797
510 306 -504
707 517 463
429 813 455
365 77 62
349 157 375
45 724 -19
154 713 9
130 428 133
42 832 790
352 799 -567
187 809 487
435 78 362
680 658 186
351 490 503
239 769 -785
200 496 451
488 127 228
315 669 978
482 656 67
458 278 -487
823 433 417
585 573 -519
535 196 -398
407 139 -990
563 434 387
100 471 202
612 114 -902
519 581 -607
221 460 -775
528 746 689
277 697 -342
112 665 796
59 657 932
165 597 -160
199 658 381
175 189 689
164 36 -430
524 618 -937
668 506 -436
743 541 280
37 521 825
365 73 915
197 430 -599
126 205 -532
66 791 501
749 188 -327
132 757 498
330 734 -626
76 714 474
527 235 355
684 519 -25
808 772 825
461 824 -578
432 479 329
80 363 788
512 502 73
607 64 297
571 676 14
184 478 -343
749 182 -314
585 293 -278
429 33 587
210 540 -660
266 564 26
171 203 -829
649 285 612
107 780 -204
214 475 -770
297 175 -226
576 46 -391
582 87 -705
379 724 -995
336 708 -854
380 213 -692
680 29 359
339 38 -353
452 341 -313
393 338 30
743 429 858
198 289 -618
78 560 562
266 410 -897
571 744 -56
613 772 927
99 519 201
77 344 300
432 808 430
772 682 783
393 358 -256
14 454 -365
274 750 -104
85 836 247
503 753 535
725 111 -540
101 756 -333
818 439 -96
547 205 205
709 763 -305
414 162 -268
776 804 -685
819 559 -730
298 704 -5
139 382 890
704 494 -964
617 73 531
254 501 649
109 769 -832
790 705 -225
627 785 3
833 754 546
86 249 -403
357 660 20
372 492 156
102 73 123
364 378 -763
404 721 451
418 229 -849
57 52 -827
668 542 -439
798 303 -664
621 574 875
416 586 -72
458 200 -454
791 70 222
611 140 944
446 506 726
271 642 -18
803 59 758
719 45 465
712 450 -491
385 354 845
352 467 742
490 215 -735
752 830 -214
469 527 -902
544 157 896
538 194 166
620 558 -56
485 757 369
273 479 -860
386 42 71
302 162 -845
745 538 43
283 330 728
715 576 809
829 137 250
470 700 -239
817 671 -783
571 197 907
600 729 -330
264 713 114
316 159 -108
767 11 -155
586 426 -620
155 811 -612
144 556 379
352 373 123
504 89 -474
535 799 260
612 222 965
451 462 292
205 672 -10
658 292 -570
438 447 -798
269 127 950
691 750 -178
122 299 883
242 363 -118
269 718 -567
191 660 449
447 545 -434
564 492 -333
414 461 -953
343 615 -993
627 380 -894
700 531 -693
78 125 402
211 315 -296
132 806 -512
376 690 -882
60 311 748
866 892
253 755 -903
388 830 -706
221 565 252
608 692 615
860 640 -813
268 141 -787
134 218 -867
369 190 190
560 413 -610
44 350 784
198 66 991
545 764 308
792 648 -697
708 543 -874
659 643 -899
93 675 -351
542 14 -93
521 87 208
503 201 -475
43 52 839
634 81 -474
53 25 -902
194 821 260
312 394 -731
110 701 509
706 446 917
440 620 788
718 854 94
133 340 -666
105 492 -91
410 683 62
124 187 607
55 750 330
592 773 811
713 219 -243
297 29 -153
357 498 295
464 713 13
66 674 256
533 51 -983
837 267 -795
117 20 -687
280 267 -114
43 87 -682
109 146 254
270 829 553
194 672 904
119 623 -707
578 133 146
392 157 547
98 264 -645
374 256 -164
153 754 -612
564 140 -963
571 361 534
349 109 -832
119 457 -620
775 447 -849
790 816 127
786 589 436
233 438 678
810 233 -562
143 856 713
3 183 -474
21 677 272
670 195 -753
855 795 957
622 786 -86
642 844 531
602 453 -222
863 600 -894
718 98 314
373 382 139
86 392 -935
378 304 -314
756 168 -736
693 772 -607
192 51 -52
700 838 429
373 291 472
383 330 332
379 261 188
426 439 270
135 569 -993
608 169 -877
64 128 -851
158 233 -581
650 49 681
741 395 -506
38 485 -765
589 86 -369
109 848 811
169 207 735
141 619 -80
792 143 436
805 51 562
514 55 295
499 621 -931
418 264 -775
634 436 455
344 397 -236
129 383 -164
284 269 -606
265 510 886
82 375 431
386 463 -843
135 713 -670
194 484 -447
38 316 -575
481 468 -175
860 319 573
124 237 101
554 25 948
509 409 -506
407 344 437
40 178 622
399 774 -481
727 832 551
843 689 -227
273 36 654
425 71 998
491 63 -634
77 98 -275
640 258 528
174 103 310
650 37 -837
781 599 80
352 812 656
159 11 -681
113 341 496
200 245 -785
776 338 534
790 189 911
314 662 -178
493 602 -811
165 667 -794
791 92 -940
40 239 183
596 308 623
743 768 47
394 812 51
565 516 -439
726 380 466
672 258 312
826 253 -487
102 735 213
286 459 -237
629 430 638
787 553 -306
51 384 32
207 50 969
428 489 -134
244 397 -435
296 129 684
201 625 -245
423 802 -541
160 2 -881
853 435 -313
669 296 -949
183 373 -697
414 620 -678
756 739 -9
439 800 119
682 580 -612
176 277 375
854 773 444
717 804 -56
502 726 588
302 817 987
808 552 -623
666 702 120
624 231 -968
690 733 -30
77 730 -637
323 459 -927
521 458 -966
779 388 -116
31 54 -265
373 23 675
324 642 -10
125 151 -534
410 205 -396
715 523 -161
857 769 -280
348 186 732
405 423 254
322 4 -300
237 740 -818
856 468 664
527 704 532
538 860 318
626 683 993
50 649 789
698 240 -885
138 657 -18
851 457 440
469 181 -953
153 720 -726
555 609 -308
857 521 -215
744 662 -821
456 366 -40
691 786 334
36 401 -100
738 358 -703
4 743 -410
197 433 654
293 141 510
598 787 571
273 729 -357
788 575 555
402 427 -350
457 773 -744
171 249 -560
178 776 -534
699 690 230
93 661 -438
762 548 907
167 257 771
98 630 -875
43 93 -838
282 727 -704
322 698 -464
376 601 553
642 48 582
432 818 -97
159 244 -316
98 158 -108
643 622 236
756 684 -592
542 182 997
355 736 296
396 734 541
685 197 -968
406 345 -118
577 240 341
641 142 -124
168 806 815
455 760 -81
264 369 57
367 137 -645
622 462 172
144 701 369
853 781 965
420 410 636
638 366 -748
172 49 773
33 224 -253
74 754 -289
514 31 -568
419 806 317
284 233 -954
554 282 932
221 54 -728
534 60 -846
571 374 637
165 450 -6
75 38 -490
412 622 318
451 474 -594
620 405 858
764 712 3
299 516 -135
746 42 -422
600 109 148
511 749 980
604 512 -394
269 413 149
239 544 414
396 409 -183
375 287 191
680 666 767
225 687 -537
161 359 -743
730 480 523
62 695 -566
502 715 645
417 251 595
315 61 -630
598 361 -152
664 465 -655
202 172 900
783 464 480
637 541 251
577 289 -863
195 754 -795
530 293 -372
96 630 -182
314 722 438
771 356 360
201 579 -571
368 660 -374
57 89 959
854 366 -9
5 451 714
629 190 -368
750 408 -350
84 139 -505
212 688 765
298 668 949
262 216 733
178 113 385
745 238 -866
796 491 438
833 256 -307
789 177 -39
548 107 125
323 32 -598
768 776 -479
467 555 863
319 291 -168
207 649 -546
710 780 -421
505 406 849
580 764 44
790 100 907
249 858 -354
565 381 516
258 571 -928
135 176 139
844 478 724
531 177 803
445 397 -306
640 374 332
352 145 -432
852 429 261
816 468 -823
644 100 -511
798 251 849
794 159 535
109 625 -592
127 208 -688
649 456 -367
840 822 572
153 53 -379
715 565 812
726 57 958
471 693 105
493 821 -641
119 619 883
305 706 -427
229 423 628
739 779 203
222 797 526
730 531 455
167 76 968
732 504 -4
580 355 592
808 673 292
153 609 -445
681 342 893
191 491 333
726 26 -943
506 24 273
298 114 -640
707 736 -511
226 514 -32
281 528 -713
552 717 508
669 847 -305
253 329 139
53 553 386
810 610 -800
730 6 117
622 250 583
595 66 -682
360 94 902
348 638 819
271 548 359
456 385 -690
34 43 680
113 134 948
511 85 393
730 22 395
98 717 697
234 849 966
333 5 -329
160 121 93
230 781 -114
289 209 82
47 205 965
573 521 -290
447 766 -19
29 42 698
638 240 -933
244 259 843
315 10 -39
80 864 -475
405 646 9
150 176 837
240 788 595
80 247 -735
107 217 239
654 106 677
198 277 170
44 423 985
139 682 -701
261 255 -200
348 185 857
179 212 880
374 466 556
355 286 -921
122 627 340
604 545 27
725 715 -338
634 720 788
282 828 -671
631 39 -154
723 598 758
254 99 -774
435 58 715
783 407 75
363 740 340
329 202 807
605 88 128
62 461 186
827 762 -87
655 688 -655
395 850 -298
209 414 631
114 422 -721
324 789 756
265 547 421
384 483 506
708 326 182
57 378 -282
450 354 154
793 60 449
453 290 -62
324 798 452
414 581 931
445 582 -691
106 472 260
645 31 -83
61 466 -1
447 439 920
637 617 -901
18 696 -567
648 592 -196
8 391 -116
272 554 -416
638 387 891
713 806 528
189 784 453
1 189 828
342 684 156
317 243 500
741 764 -692
356 302 -60
819 744 195
131 487 -73
197 487 854
374 578 887
340 495 -652
566 509 -857
494 749 373
407 463 281
55 220 -268
656 551 -393
118 152 -186
777 302 320
167 50 157
562 396 475
558 460 -628
68 319 119
332 462 -671
255 763 494
467 806 -265
717 236 762
222 532 -498
312 447 -197
133 28 56
754 669 -153
737 545 -203
303 393 887
286 309 597
315 331 -50
827 19 114
610 75 -634
80 778 -88
87 415 -64
292 361 -797
694 168 441
857 497 -886
276 142 128
742 444 -283
612 791 376
197 278 750
122 535 21
213 265 -668
795 751 -945
152 257 120
673 414 -10
633 419 -602
421 556 -515
262 194 -859
608 731 625
310 627 -183
614 739 -813
817 741 619
687 649 304
341 56 -393
447 548 -976
535 351 302
699 478 632
386 247 573
711 359 -918
258 321 676
546 108 587
622 44 342
405 341 -449
866 53 -272
322 729 -378
582 133 377
703 559 789
402 864 -825
424 386 -903
20 614 670
865 224 -665
782 589 -37
130 389 -1000
776 617 -431
421 426 732
377 800 181
569 752 -930
14 150 943
485 236 -759
486 409 867
49 95 812
366 721 148
813 229 -316
706 435 -639
710 726 978
110 332 317
438 373 447
148 48 -382
565 243 -133
834 257 74
47 84 -766
359 377 -950
319 492 278
571 6 -853
642 360 -484
415 491 -324
606 102 -722
64 624 93
337 188 -59
772 497 894
771 750 175
569 286 628
247 581 -1000
286 717 773
806 470 -411
849 187 -176
609 347 -721
240 390 649
612 384 -690
434 267 313
217 50 52
102 262 -628
352 663 -62
782 295 -680
443 211 -214
808 249 -254
273 416 629
261 384 189
609 433 32
280 814 -502
626 332 985
227 491 207
817 110 994
511 425 790
240 364 599
645 559 535
356 426 631
422 653 -713
256 203 -887
657 628 472
99 725 470
628 415 662
866 455 654
233 458 945
471 465 644
133 351 -805
787 663 678
825 8 -53
25 609 -809
125 196 39
566 626 -267
79 96 -111
320 311 -750
18 293 345
790 683 -141
13 635 -690
290 823 -4
345 198 -801
544 115 -56
499 436 884
208 123 -450
108 413 -758
11 15 378
381 672 787
514 862 -403
847 127 233
705 642 415
539 126 546
439 573 -139
680 393 199
864 764 318
475 190 -269
78 362 -907
80 798 -526
123 81 -359
349 720 447
106 677 -917
272 721 143
764 732 -853
569 715 -611
579 560 -362
839 709 748
716 310 -170
574 307 -977
797 393 131
360 661 -624
850 723 398
303 477 558
506 222 807
839 228 -673
241 27 426
534 215 417
111 520 -227
722 233 -98
637 436 369
353 22 -847
316 771 -683
621 360 -23
355 843 -553
618 821 39
2 398 -413
103 741 -764
709 614 -154
494 710 -194
486 313 79
12 542 792
450 287 -937
76 34 999
203 595 959
314 558 -993
179 537 851
259 173 -110
38 7 572
518 691 135
865 481 309
837 232 -460
301 416 472
100 217 451
58 374 329
140 45 -636
484 36 100
547 251 683
505 269 500
324 3 -975
387 310 568
148 412 -894
101 396 121
790 442 405
71 549 -538
189 443 -596
658 97 954
105 643 -150
636 124 774
215 365 867
737 364 -546
166 491 931
516 58 971
578 306 752
583 326 -67
360 469 58
665 69 768
747 738 43
536 353 -51
803 420 -314
677 299 556
482 633 -584
64 523 -281
20 280 584
606 371 -424
509 562 945
257 173 721
787 755 506
244 67 132
381 863 898
207 334 -19
46 571 340
667 818 -477
215 402 836
507 236 940
13 422 -441
627 737 507
586 83 854
605 164 714
75 762 -898
713 173 548
729 478 906
759 527 -846
477 847 857
715 847 -763
712 660 375
690 339 -779
191 568 -932
366 448 -385
364 702 -704
604 237 406
539 813 899
52 368 -132
111 130 264
524 39 639
649 794 -780
396 435 -138
537 774 363
332 5 542
618 603 -569
736 403 -928
408 471 321
649 750 649
88 513 -122
278 27 -409
556 150 -532
552 349 358
95 66 439
114 778 -693
169 680 -971
407 559 -484
651 636 -528
722 387 -202
11 168 549
164 841 228
37 728 -907
214 680 97
326 616 38
439 37 -606
608 861 -899
192 435 368
6 286 -884
781 675 -739
461 159 829
638 540 362
639 293 -549
105 726 263
494 48 199
19 500 -219
303 732 -473
545 125 -178
72 234 -162
9 109 -511
575 52 882
497 153 -562
681 742 -64
843 172 -819
337 771 -958
808 374 934
696 55 -122
444 126 889
479 231 -25
455 448 -648
401 681 451
685 438 -287
165 163 260
343 505 559
402 14 -603
295 151 -803
227 114 -107
336 83 176
703 774 131
474 156 -913
544 408 -565
681 802 267
740 204 -713
257 649 566
841 107 825
617 353 -272
350 164 333
611 779 682
484 183 -828
766 675 -787
769 571 866
144 570 355
443 193 599
153 603 496
668 762 875
701 660 480
126 236 -702
280 730 -867
207 33 -246
715 361 -849
538 310 -287
387 657 718
776 292 -721
728 774 -720
513 106 289
56 453 -164
458 493 -779
644 77 -827
271 67 -719
600 404 202
743 504 520
62 281 208
240 343 -993
784 777 -250
444 691 638
266 156 534
788 838 -387
321 484 989
757 837 -437
693 511 -586
718 187 83
505 469 -841
574 179 254
537 628 567
708 818 -691
580 67 -471
83 461 751
77 298 -689
411 116 590
608 49 -488
399 578 -884
155 104 -1000
500 97 -629
410 214 -796
833 449 144
623 36 -108
544 199 -670
818 512 -418
26 422 681
407 182 -734
661 62 -817
205 127 -381
26 806 582
821 396 544
75 168 -979
496 372 25
843 59 -136
521 635 800
224 72 257
187 209 -600
117 202 -354
825 596 63
304 399 -391
390 762 -75
406 543 617
639 512 928
599 832 -217
642 206 394
203 739 -919
200 681 839
738 262 337
133 660 783
3 79 -199
542 133 -941
447 219 679
614 820 638
306 212 -305
334 639 513
141 362 77
844 163 -288
132 198 -931
669 154 -690
593 744 585
265 861 -746
510 78 338
81 154 -576
848 30 11
394 853 839
574 766 -457
695 281 -101
302 238 168
589 459 542
283 274 168
767 204 559
232 686 723
264 481 634
239 739 838
767 23 -260
355 646 386
643 844 695
145 272 -720
21 507 -836
390 400 855
4 719 256
465 201 -224
181 155 -928
462 609 825
820 811
199 485 -635
678 201 -782
730 467 -817
504 24 516
324 238 -95
462 51 45
3 174 -86
687 436 539
135 70 196
739 565 -586
