19
989 1603
598 612 162
199 382 223
24 733 645
672 8 511
536 868 500
693 289 43
435 876 312
464 500 561
510 353 354
353 142 844
720 86 763
712 792 303
849 120 44
125 13 829
671 720 302
487 867 699
641 322 355
258 418 541
648 839 188
770 263 235
591 163 536
275 655 399
782 564 165
102 718 105
631 385 784
809 568 676
55 46 200
543 394 319
586 385 130
421 5 622
460 114 393
327 386 553
356 848 571
652 58 85
574 901 885
884 539 474
823 553 77
8 344 955
28 358 657
830 896 478
242 737 288
424 674 267
212 722 59
840 288 878
404 620 320
746 118 819
700 109 141
566 805 810
344 315 1
692 707 896
851 219 250
155 311 797
713 767 540
444 8 464
251 241 344
257 867 865
28 437 421
670 287 764
439 114 160
628 503 231
426 382 681
547 620 963
531 193 900
693 350 775
68 120 447
333 843 148
315 896 480
474 819 76
864 352 359
118 352 716
847 764 882
728 310 758
731 464 544
480 151 81
887 17 431
275 641 207
328 57 697
177 148 338
595 888 64
112 343 787
786 703 415
465 212 992
874 726 861
91 752 827
338 639 965
208 347 909
888 599 166
734 272 550
4 279 572
749 611 805
17 521 28
155 1 146
313 119 221
478 825 140
539 336 552
298 27 939
533 630 604
840 658 699
142 644 973
88 416 744
904 616 278
9 470 279
523 814 482
602 525 680
336 883 675
372 562 927
542 626 391
324 752 357
415 433 704
283 828 209
830 803 802
16 370 928
653 396 165
734 315 948
767 709 805
273 876 357
380 152 778
191 430 266
137 796 514
696 829 212
765 34 983
349 379 959
675 212 120
501 618 916
50 703 239
308 5 38
746 561 705
172 804 386
793 238 480
408 864 928
579 662 706
348 618 952
289 717 113
31 148 994
697 611 179
395 297 80
388 578 186
436 61 43
808 175 898
437 546 322
276 437 539
357 142 422
551 395 558
701 355 139
388 261 341
131 771 830
224 643 314
91 514 831
205 409 13
354 612 214
13 836 471
709 608 850
762 89 759
793 199 112
523 674 327
288 443 278
82 309 407
759 594 416
594 131 291
133 471 717
525 834 281
718 828 604
350 850 596
836 195 303
423 668 282
637 159 830
502 259 544
654 696 87
27 846 451
330 168 961
885 904 855
495 342 518
502 133 414
666 720 704
728 598 564
9 103 105
170 725 403
886 94 791
574 809 307
897 536 216
463 35 765
493 79 548
370 635 629
754 400 832
340 576 916
838 708 705
191 382 57
594 583 313
81 431 945
262 818 30
903 855 138
331 736 60
816 563 721
109 230 107
140 693 238
114 194 79
382 172 54
233 751 837
121 606 582
147 265 897
281 91 826
625 784 58
794 267 900
156 303 473
627 444 74
304 559 955
183 131 265
607 242 879
585 607 715
713 302 811
884 279 636
54 2 897
277 796 451
292 19 562
270 892 780
55 400 444
829 713 523
824 746 556
832 180 58
480 693 367
329 162 535
52 159 428
206 72 242
398 87 945
400 201 652
906 587 531
249 398 138
814 614 829
532 19 7
499 134 843
523 620 510
772 535 739
822 572 936
267 817 759
744 177 350
136 782 232
34 437 722
291 676 591
728 311 385
451 762 249
659 853 985
839 11 538
72 422 673
185 601 352
212 775 572
653 96 712
296 135 380
161 374 787
588 575 851
577 106 168
798 282 43
665 100 364
531 402 295
587 178 801
792 612 234
396 20 649
589 689 529
244 550 875
303 704 226
883 325 264
833 323 175
791 537 556
642 479 102
414 677 831
607 439 822
851 299 35
47 450 905
363 338 927
889 280 375
75 320 771
303 800 697
344 796 857
304 332 586
238 530 817
353 458 918
628 291 2
496 317 406
125 846 225
17 491 126
515 747 911
704 671 365
504 331 906
229 837 991
513 820 699
766 286 183
865 190 629
343 57 717
443 726 69
491 455 338
865 758 215
335 520 82
399 635 200
28 402 625
525 341 370
516 535 418
402 830 625
798 225 846
78 591 767
200 862 999
537 694 242
79 737 145
267 846 298
732 904 32
708 736 117
606 164 734
276 172 861
441 745 344
419 804 907
677 42 842
887 310 65
170 355 713
521 26 113
740 704 777
634 298 378
444 350 473
676 402 250
14 170 419
555 310 693
305 134 523
139 737 345
783 898 533
550 859 88
533 127 820
20 584 698
627 760 144
785 78 720
825 110 55
167 411 165
577 883 164
534 281 280
499 756 556
132 231 518
873 869 760
116 536 793
44 278 581
410 726 436
768 490 83
615 291 325
607 627 472
446 445 567
19 742 118
5 97 729
773 152 37
774 320 180
558 56 509
215 652 623
127 355 883
397 848 244
82 51 147
789 158 682
170 672 621
343 310 565
326 534 382
400 166 395
683 886 99
199 182 150
808 646 314
595 811 980
555 194 558
455 353 569
606 338 783
143 111 940
673 647 420
494 100 529
875 511 109
672 211 126
346 395 770
610 92 432
232 457 320
809 889 838
437 126 844
521 538 696
799 736 499
679 103 327
146 705 637
210 56 471
476 632 467
434 161 589
846 883 740
628 754 242
213 148 26
471 819 930
179 320 973
109 409 679
820 215 697
364 465 220
189 467 165
189 286 285
291 61 633
513 642 65
234 79 822
803 368 421
524 353 64
651 807 311
269 498 973
511 589 177
453 96 331
244 439 405
84 444 709
352 654 758
616 254 423
689 624 823
738 480 244
516 673 48
479 706 780
125 561 74
759 411 155
630 831 588
491 615 421
99 238 189
862 856 811
209 343 603
605 766 984
768 667 342
60 30 546
19 248 562
778 269 519
837 321 727
742 590 3
76 94 564
773 765 664
348 474 188
560 355 938
553 416 295
293 269 794
698 598 139
595 341 268
64 605 721
309 285 736
7 416 925
830 469 702
114 590 201
42 786 769
688 765 639
10 347 319
349 277 371
317 437 257
87 199 175
561 769 745
449 648 997
682 67 28
605 329 739
155 851 18
600 237 463
89 303 451
498 742 229
183 422 580
358 865 473
160 563 462
778 503 844
141 398 573
652 379 495
479 627 18
83 802 446
396 343 178
37 753 610
25 447 503
81 573 126
403 852 281
546 875 107
562 737 323
866 157 505
745 547 269
447 727 561
354 70 480
244 903 718
228 653 777
119 232 854
659 148 671
225 24 716
60 854 53
524 313 297
304 392 619
111 869 900
110 671 680
36 288 258
471 865 515
566 829 790
730 599 94
135 572 686
450 825 49
649 567 470
211 547 543
899 522 722
585 365 774
679 512 167
826 654 688
412 904 70
674 388 981
534 39 671
181 591 968
193 756 728
597 512 507
755 903 369
555 744 202
621 185 705
403 689 852
741 625 407
526 856 400
222 3 113
177 640 664
889 460 194
871 552 695
496 222 479
558 75 992
563 215 202
498 215 993
484 282 483
411 384 494
529 808 331
657 602 716
435 38 924
781 589 206
486 386 25
882 359 754
453 827 63
114 666 339
806 651 362
102 391 970
644 199 554
69 791 955
690 357 193
853 157 516
781 581 218
299 761 965
543 281 259
334 585 604
312 68 654
485 689 965
410 728 946
243 739 810
459 69 825
361 292 870
461 454 703
474 871 781
901 43 521
841 696 138
228 584 318
588 198 965
364 219 830
208 641 254
369 740 619
360 208 165
652 51 681
837 229 15
771 484 290
769 589 926
464 288 320
49 490 547
669 748 14
330 853 504
181 354 757
780 381 904
883 773 78
472 378 779
25 573 493
829 490 234
9 166 725
893 793 954
197 712 184
206 210 629
850 859 282
142 347 205
628 222 890
567 686 202
162 454 3
325 252 24
646 792 983
275 441 604
150 591 70
324 616 412
740 345 125
406 84 405
367 298 504
625 641 372
150 884 817
147 4 56
622 113 705
460 144 705
703 75 315
225 111 702
481 32 390
672 439 175
659 527 841
576 226 50
554 386 721
866 268 150
696 736 364
460 594 495
573 634 132
102 414 566
82 858 469
662 628 793
122 765 730
779 687 144
381 574 602
450 388 991
606 23 60
571 228 810
804 488 175
253 421 677
141 173 192
357 76 519
250 23 452
456 158 494
738 753 132
613 214 488
327 566 917
819 212 911
515 654 486
902 373 741
336 69 571
306 1 434
761 234 761
840 202 817
862 454 193
815 761 281
666 838 90
347 547 698
563 518 763
10 729 511
650 456 98
816 896 801
614 98 920
24 175 236
73 410 509
594 535 68
419 642 305
275 738 852
527 206 974
261 397 971
156 287 279
102 106 69
197 521 635
27 81 458
205 626 715
84 828 969
714 598 394
301 144 749
103 876 906
841 181 915
405 731 512
668 621 389
854 505 692
550 416 676
331 836 126
660 406 146
432 501 211
288 573 559
47 376 622
97 221 642
485 227 128
262 222 804
640 145 742
462 875 221
241 71 748
900 623 991
243 61 455
82 542 706
386 512 889
877 726 643
167 673 203
615 513 396
762 833 307
643 219 428
465 356 770
488 895 733
434 64 439
395 475 544
231 643 680
231 40 6
221 239 758
501 6 834
100 647 753
894 161 123
500 520 444
565 702 281
905 676 80
205 838 424
582 449 817
202 798 427
211 106 779
644 130 230
1 199 810
529 601 636
549 847 981
821 200 729
673 812 906
651 690 649
371 160 942
121 264 482
577 864 878
466 301 951
152 244 132
178 292 709
329 74 274
764 672 243
166 460 282
814 850 265
208 377 268
861 185 958
378 756 800
444 396 448
514 799 957
790 274 239
449 459 139
416 758 831
565 13 497
362 114 526
478 250 158
279 322 873
175 575 775
212 835 531
212 566 861
358 686 123
8 591 877
900 249 941
292 482 666
709 460 956
880 867 378
795 186 907
581 469 390
236 192 558
604 456 943
610 892 139
601 458 902
691 414 648
210 360 686
94 578 797
537 868 369
288 227 299
524 77 850
90 65 935
512 495 183
250 427 314
555 402 466
906 553 965
22 421 412
801 865 350
639 575 455
612 99 69
903 169 985
776 360 561
141 733 750
282 3 691
579 88 196
351 536 950
274 870 422
462 786 646
872 241 520
707 50 891
338 593 100
300 907 192
485 182 665
157 7 145
754 276 818
398 662 545
582 403 295
127 43 580
63 704 759
518 146 419
602 211 26
32 891 343
747 586 558
147 271 766
252 591 832
770 313 303
388 417 804
637 536 940
57 629 932
833 68 348
724 890 116
579 273 360
147 89 27
270 302 640
604 854 81
609 109 215
366 323 558
89 609 882
835 831 917
458 261 326
268 7 509
515 828 320
519 267 932
588 435 99
305 198 334
84 579 39
636 418 651
616 432 317
416 812 658
184 716 646
718 406 657
277 201 541
443 343 890
505 112 8
208 377 894
333 595 323
226 173 367
568 864 699
861 904 198
298 829 733
830 595 554
72 383 140
731 343 680
46 183 572
732 36 492
448 472 666
858 205 323
525 265 418
545 385 175
393 353 215
366 64 220
716 255 997
664 886 765
798 439 288
883 353 808
452 465 770
868 243 115
663 766 307
445 138 702
299 161 223
739 393 887
179 419 392
430 853 118
710 560 602
181 110 994
426 470 322
462 701 682
85 725 196
513 352 539
119 444 537
156 290 218
34 898 659
472 774 209
584 251 768
689 248 595
106 773 127
439 458 732
167 762 558
300 252 39
235 446 978
90 611 137
264 185 271
9 322 92
183 678 85
879 723 930
740 90 89
709 595 211
6 235 997
422 537 451
472 23 400
686 51 814
502 816 317
364 243 572
502 871 492
31 615 809
277 834 651
813 163 509
220 4 263
558 657 550
139 249 805
42 712 902
201 769 433
687 576 664
207 10 445
415 127 710
701 276 199
727 518 840
839 715 231
553 891 539
736 765 434
339 263 472
598 807 565
682 307 434
101 139 306
535 574 837
859 265 777
744 188 659
508 186 499
412 42 305
530 698 772
106 154 94
411 720 2
808 145 785
11 458 378
88 96 922
419 809 875
308 262 480
413 590 504
852 899 59
66 237 416
233 413 543
701 199 558
363 103 778
760 654 707
519 848 522
649 312 104
117 741 9
864 840 731
237 753 847
814 834 755
719 590 92
660 53 34
690 698 862
233 391 931
531 184 678
94 732 910
656 378 27
308 374 932
230 267 482
743 134 991
735 238 986
136 330 155
380 700 214
297 345 580
274 448 802
370 665 866
554 310 671
75 357 638
15 449 193
192 232 905
214 99 275
601 838 790
742 129 532
463 163 485
843 763 887
560 102 454
824 25 502
566 840 476
203 328 347
333 10 173
117 287 585
26 623 843
544 389 411
274 183 187
871 838 922
125 734 123
13 106 868
649 110 167
856 37 516
516 681 249
252 233 2
162 73 397
178 405 179
570 850 770
111 282 776
842 587 395
808 128 586
234 710 379
474 69 101
587 345 142
122 292 503
162 806 14
341 896 681
672 429 998
533 399 697
147 168 420
108 360 353
433 784 837
795 212 511
524 242 11
677 821 728
374 577 95
427 756 416
227 315 356
286 252 612
80 168 691
159 362 141
553 533 143
370 8 884
436 672 481
46 736 717
151 20 75
904 73 647
499 365 614
861 493 822
48 877 172
224 28 956
702 651 826
762 18 943
845 587 45
270 473 651
26 864 837
58 440 745
603 230 556
15 219 858
201 192 574
549 595 368
803 420 313
724 606 59
391 447 116
140 182 69
105 574 527
835 503 627
125 334 580
230 292 778
261 752 172
828 517 810
70 615 133
764 600 709
751 544 620
805 880 450
897 703 353
543 388 670
377 865 146
35 414 848
515 179 528
198 818 28
286 901 686
74 242 256
409 781 715
50 565 734
585 676 898
694 185 8
262 590 869
628 714 1000
470 725 205
174 720 379
379 470 328
346 205 396
38 698 838
236 342 412
127 677 167
402 388 846
18 678 587
886 587 906
268 874 435
548 706 478
446 377 991
119 5 811
410 61 914
279 481 592
640 701 157
122 430 304
854 92 272
765 357 172
48 886 25
366 810 844
699 485 114
864 632 936
868 177 380
830 907 35
471 840 648
711 427 287
143 58 344
110 756 616
271 8 334
87 310 644
470 562 609
418 851 945
568 659 192
53 588 516
223 204 292
322 422 237
471 93 996
419 321 840
305 234 485
184 34 734
96 540 75
417 599 318
523 74 430
26 10 696
400 373 650
740 130 734
182 397 188
541 577 588
688 460 680
187 562 717
492 343 15
279 871 405
451 62 381
687 378 426
514 238 614
402 832 807
64 641 678
721 871 71
523 103 950
610 256 463
521 302 258
767 147 265
847 158 389
721 571 169
756 474 285
347 413 140
193 387 70
612 168 591
255 897 835
584 497 190
581 601 764
105 367 851
188 171 446
399 192 848
785 245 362
461 225 638
874 48 109
69 760 718
60 72 496
433 807 346
187 686 888
134 516 75
718 145 329
752 659 875
155 771 930
586 436 408
593 459 441
756 576 39
9 833 331
257 546 377
863 296 401
824 1925
33 767 900
223 136 854
5 33 468
429 639 6
697 759 836
469 285 163
416 348 908
389 80 75
291 625 548
92 420 436
363 755 808
273 231 899
165 70 900
726 330 440
43 181 650
86 630 938
684 799 138
736 715 966
663 208 110
568 29 437
343 475 162
818 463 931
527 579 943
443 741 19
819 183 822
484 247 420
774 484 777
488 394 457
510 129 487
721 439 712
334 386 485
701 690 301
119 491 685
48 647 168
539 91 408
739 454 598
394 74 113
418 312 179
25 692 779
163 583 503
284 124 863
124 544 725
515 479 792
730 408 556
300 473 11
488 778 732
586 174 932
196 40 418
367 582 481
351 562 688
598 469 873
264 17 11
158 667 362
266 520 519
442 807 456
580 766 497
407 220 57
803 592 25
550 55 891
575 111 23
472 497 620
668 244 330
423 224 523
254 366 184
559 149 194
659 759 354
626 538 397
302 491 154
756 495 907
284 654 40
10 429 703
97 431 48
657 645 773
565 597 370
553 235 241
575 550 363
436 611 641
286 823 359
602 621 784
696 77 819
332 360 470
213 761 435
5 48 700
424 581 680
473 400 51
649 166 268
172 309 732
394 558 39
331 436 992
810 314 593
607 591 616
218 523 116
336 431 917
81 262 940
219 186 213
474 742 480
10 11 234
666 140 868
545 220 371
530 782 669
469 799 356
820 480 695
538 34 381
56 529 874
363 571 656
602 697 54
277 401 810
539 814 139
551 693 117
508 394 396
335 809 805
297 823 906
165 94 362
821 712 522
249 187 697
50 155 503
493 496 517
462 368 136
751 504 498
341 585 936
22 402 790
768 195 87
318 753 827
260 640 276
489 184 987
105 230 28
539 657 140
505 823 676
187 199 108
812 340 530
161 187 693
756 404 945
571 482 686
500 756 261
61 138 423
73 83 857
542 628 401
84 622 660
167 716 650
597 768 696
717 412 887
81 9 921
689 783 142
425 747 695
218 479 797
808 602 725
10 371 174
469 564 148
186 473 405
397 364 405
459 693 926
819 625 483
788 165 640
751 56 228
374 795 141
327 443 14
178 118 613
824 743 915
501 210 37
381 302 552
818 725 167
433 551 511
545 131 700
457 132 837
35 281 243
598 823 98
710 269 503
64 394 955
477 592 865
744 267 894
1 586 27
659 569 601
568 248 241
123 671 744
205 154 360
22 457 595
571 352 187
304 795 22
187 42 636
255 467 617
494 511 390
563 85 525
287 358 287
798 336 186
15 822 225
540 816 529
120 635 864
679 723 817
542 730 247
358 125 1
411 310 587
812 525 615
483 595 353
227 759 491
774 134 977
666 648 445
364 163 313
230 44 342
809 448 941
533 691 965
664 797 263
760 642 203
646 516 233
40 280 727
195 578 77
160 401 61
61 416 537
435 644 732
112 656 762
751 788 594
252 746 252
749 821 188
308 366 490
255 400 813
6 476 392
627 137 663
313 492 269
551 96 536
118 602 724
450 738 78
240 540 496
485 624 640
603 215 201
343 229 702
645 334 264
52 274 153
720 714 889
544 374 581
811 734 681
737 233 711
92 662 365
293 614 795
799 391 371
58 243 590
72 197 339
525 651 199
589 164 352
166 470 84
643 482 511
786 264 924
752 76 111
512 650 302
620 15 354
34 447 507
328 506 951
622 640 840
277 127 759
177 299 572
374 705 599
711 551 483
720 76 236
453 226 994
15 433 862
441 435 719
662 603 629
721 31 976
298 543 994
67 367 700
73 643 768
202 217 702
533 477 364
272 117 659
45 282 41
770 684 740
220 387 631
54 224 819
415 472 385
590 809 963
568 316 657
804 45 57
549 167 658
511 686 323
690 159 104
169 449 874
508 582 359
492 371 125
395 104 935
421 400 696
789 115 987
371 321 137
777 2 829
430 477 250
22 88 817
312 388 212
298 280 141
790 789 139
731 2 681
275 210 634
541 188 863
419 190 604
103 790 335
536 426 504
249 320 884
629 506 92
169 399 876
80 819 946
5 482 457
314 585 233
645 554 180
454 799 379
695 41 309
80 178 704
709 758 115
369 372 118
615 661 672
232 761 62
242 24 736
589 164 777
364 425 200
695 755 252
608 154 274
627 537 167
189 544 980
713 137 200
724 735 471
323 150 980
83 409 587
374 397 489
398 181 527
88 484 589
281 424 258
175 677 576
106 255 65
584 230 443
151 223 73
367 219 297
282 19 566
558 297 474
541 393 457
740 67 661
471 788 553
227 519 796
68 558 69
557 417 120
541 529 389
276 60 98
290 134 344
403 56 234
406 336 627
534 418 424
724 375 496
195 183 958
640 746 311
120 210 906
420 539 420
688 760 840
769 349 699
231 725 159
801 782 474
75 713 428
627 622 245
509 191 38
38 635 979
743 791 404
560 678 519
521 41 776
127 564 491
762 456 411
378 153 261
61 201 146
429 608 781
43 661 740
453 698 179
264 375 92
189 373 689
553 691 9
529 244 124
286 607 955
247 760 807
466 326 591
380 330 938
408 10 399
403 509 240
434 533 382
445 689 446
756 603 659
525 453 866
21 125 965
479 31 90
518 502 589
321 144 430
327 556 489
305 350 529
432 99 511
632 512 931
251 676 991
68 761 230
101 11 803
599 482 275
17 517 936
148 139 34
330 437 980
324 355 443
285 414 468
612 559 762
740 64 150
749 84 246
205 12 43
428 95 291
629 375 991
173 146 395
19 141 986
235 216 100
526 356 439
451 713 338
465 778 872
423 586 515
401 203 675
651 186 769
383 498 60
414 774 247
600 717 62
551 684 611
146 627 326
672 697 109
686 82 35
746 115 731
